Timestamp,VOC,RH,T,P,PM1,PM2.5,PM10
1747674106.920613,,,,,1,2,4
1747674107.4304476,,,,,1,2,4
1747674108.4347122,,,,,1,2,4
1747674108.9397876,,,,,1,2,3
1747674109.4406357,,,,,1,2,3
1747674110.4498594,,,,,1,2,3
1747674110.949747,,,,,1,2,3
1747674112.4627209,,,,,1,2,3
1747674112.9647455,0.203,35,21,93.345,,,
1747674113.4677746,,,,,1,2,3
1747674113.9666278,,,,,1,2,3
1747674114.4709165,,,,,1,2,3
1747674114.9938436,0.204,35,21,93.34,,,
1747674115.4828408,,,,,1,2,3
1747674115.9858027,,,,,1,2,3
1747674116.9939344,,,,,1,2,3
1747674118.0138404,0.203,35,21,93.347,,,
1747674118.517919,,,,,1,2,3
1747674119.0206652,,,,,1,2,3
1747674120.036897,0.201,35,21,93.341,,,
1747674122.0570526,,,,,1,2,3
1747674122.56004,0.204,35,21,93.335,,,
1747674124.0871363,0.204,35,21,93.335,,,
1747674124.5769413,,,,,1,2,3
1747674126.596959,,,,,1,2,3
1747674127.0968125,,,,,1,2,3
1747674128.6140823,,,,,1,2,3
1747674129.1171265,,,,,1,2,3
1747674129.633972,0.204,35,21,93.342,,,
1747674130.1281352,,,,,1,2,3
1747674130.6377494,,,,,1,2,3
1747674131.6510785,,,,,1,2,3
1747674132.669112,,,,,1,2,3
1747674133.1791053,,,,,1,2,3
1747674134.1820982,,,,,1,2,3
1747674134.7110734,0.205,35,21,93.338,,,
1747674135.1999238,,,,,1,2,3
1747674135.7070956,,,,,1,2,3
1747674136.2138891,,,,,1,2,3
1747674136.7220597,,,,,1,2,3
1747674137.232018,,,,,1,2,3
1747674138.2382588,,,,,1,2,3
1747674139.753221,,,,,1,2,3
1747674140.25422,,,,,1,2,3
1747674140.783262,0.205,35,21,93.343,,,
1747674141.7871935,0.205,35,21,93.343,,,
1747674142.2771904,,,,,1,2,3
1747674142.7811027,,,,,1,2,3
1747674145.3062475,,,,,1,2,3
1747674145.8162818,,,,,1,2,3
1747674147.3303058,,,,,1,2,3
1747674147.8354468,,,,,1,2,3
1747674148.3444662,,,,,1,2,3
1747674148.8514512,,,,,1,2,3
1747674149.3542693,,,,,1,2,3
1747674149.864236,,,,,1,2,3
1747674150.3743584,0.205,35,21,93.343,,,
1747674150.8783672,,,,,1,2,3
1747674151.8853607,,,,,1,2,3
1747674152.3953903,0.202,35,21,93.341,,,
1747674154.4153817,,,,,1,2,3
1747674154.9234655,,,,,1,2,3
1747674155.4263844,0.202,35,21,93.347,,,
1747674155.9314353,0.202,35,21,93.347,,,
1747674156.4355617,,,,,1,2,3
1747674156.9434254,,,,,1,2,3
1747674157.4474776,,,,,1,2,3
1747674158.4534814,,,,,1,2,3
1747674159.4605327,,,,,1,2,3
1747674159.9625413,0.2,35,21,93.34,,,
1747674160.4675446,,,,,1,2,3
1747674160.980662,0.2,35,21,93.34,,,
1747674161.4797397,0.2,35,21,93.34,,,
1747674161.9805243,,,,,1,2,3
1747674162.4845865,,,,,1,2,3
1747674162.9864855,,,,,1,2,3
1747674163.4943864,,,,,1,2,3
1747674163.99666,,,,,1,2,3
1747674164.501692,,,,,1,2,3
1747674165.5095768,,,,,1,2,3
1747674166.0176203,,,,,1,2,3
1747674166.516587,,,,,1,2,3
1747674167.0185788,0.203,35,21,93.338,,,
1747674168.5295758,,,,,1,2,3
1747674169.5368173,,,,,1,2,3
1747674170.0496647,0.203,35,21,93.341,,,
1747674171.0505095,,,,,1,2,3
1747674171.55271,,,,,1,2,3
1747674172.0596557,,,,,1,2,3
1747674173.0677345,,,,,1,2,3
1747674174.0868926,,,,,1,2,3
1747674174.59062,,,,,1,2,3
1747674175.0929832,,,,,1,2,3
1747674176.1076896,,,,,1,2,3
1747674177.1188364,,,,,1,2,3
1747674178.6288357,,,,,1,2,4
1747674179.1308484,,,,,1,2,4
1747674179.6408505,,,,,1,2,4
1747674180.141831,,,,,1,2,3
1747674181.149847,,,,,1,2,3
1747674181.6798613,0.205,35,21,93.341,,,
1747674182.165899,,,,,1,2,3
1747674182.669784,,,,,1,2,3
1747674183.1889617,0.203,35,21,93.335,,,
1747674183.6718755,,,,,1,2,3
1747674184.171746,,,,,1,2,3
1747674185.1801343,,,,,1,2,3
1747674186.6977704,,,,,1,2,3
1747674187.209981,0.202,35,21,93.338,,,
1747674188.250918,0.203,35,21,93.338,,,
1747674188.7167747,,,,,1,2,3
1747674189.2191553,,,,,1,2,3
1747674190.229918,,,,,1,2,3
1747674191.2359786,,,,,1,2,3
1747674191.7401178,,,,,1,2,3
1747674192.245844,,,,,1,2,3
1747674193.251031,,,,,1,2,3
1747674194.260139,0.206,35,21,93.338,,,
1747674194.7659774,,,,,1,2,3
1747674195.2720637,,,,,1,2,3
1747674196.2739599,,,,,1,2,3
1747674196.783049,,,,,1,2,3
1747674197.2889462,,,,,1,2,3
1747674197.7961116,,,,,1,2,3
1747674199.3160565,,,,,1,2,3
1747674199.824093,,,,,1,2,3
1747674200.325986,,,,,1,2,3
1747674200.8301513,,,,,1,2,3
1747674201.340223,,,,,1,2,3
1747674203.3591435,,,,,1,2,3
1747674204.3604145,,,,,1,2,3
1747674204.8670924,,,,,1,2,3
1747674205.370216,,,,,1,2,3
1747674206.3872755,,,,,1,2,3
1747674206.889262,,,,,1,2,3
1747674207.8983111,,,,,1,2,3
1747674208.4071193,,,,,1,2,3
1747674208.918245,,,,,1,2,3
1747674209.4233193,,,,,1,2,3
1747674209.9303122,,,,,1,2,3
1747674210.4402947,,,,,1,2,3
1747674210.9402475,,,,,1,2,3
1747674211.4513702,,,,,1,2,3
1747674212.4583294,,,,,1,2,3
1747674212.961187,,,,,1,2,3
1747674213.970317,,,,,1,2,3
1747674214.4811325,,,,,1,2,3
1747674215.4833465,,,,,1,2,3
1747674215.9853387,,,,,1,2,3
1747674216.4884002,,,,,1,2,3
1747674216.9973254,,,,,1,2,3
1747674217.5264406,0.208,35,21,93.338,,,
1747674218.0072165,,,,,1,2,3
1747674218.5112185,,,,,1,2,3
1747674219.0164504,,,,,1,2,3
1747674219.519207,,,,,1,2,3
1747674220.0274746,,,,,1,2,3
1747674221.0353637,,,,,1,2,3
1747674221.5374296,,,,,1,2,3
1747674222.0374782,,,,,1,2,3
1747674222.546487,,,,,1,2,3
1747674223.5605013,,,,,1,2,3
1747674224.5644855,0.205,36,21,93.338,,,
1747674225.0826192,0.201,35,21,93.347,,,
1747674225.5643198,,,,,1,2,3
1747674226.072536,,,,,1,2,3
1747674226.5784724,,,,,1,2,3
1747674227.0804985,,,,,1,2,3
1747674228.09054,,,,,1,2,3
1747674229.613539,,,,,1,2,3
1747674230.118584,,,,,1,2,3
1747674230.6275606,0.206,35,21,93.343,,,
1747674231.126313,,,,,1,2,3
1747674231.6369035,0.206,35,21,93.343,,,
1747674232.1373746,,,,,1,2,3
1747674232.648698,0.206,35,21,93.343,,,
1747674233.1486733,,,,,1,2,3
1747674233.659431,0.205,35,21,93.346,,,
1747674235.175695,,,,,1,2,3
1747674235.6794047,,,,,1,2,3
1747674236.181718,,,,,1,2,3
1747674236.6866906,,,,,1,2,3
1747674237.188694,,,,,1,2,3
1747674237.6975386,,,,,1,2,3
1747674238.703741,,,,,1,2,3
1747674239.7177424,,,,,1,2,3
1747674241.2287362,,,,,1,2,3
1747674241.7671216,0.204,36,21,93.345,,,
1747674242.238796,,,,,1,2,3
1747674242.746758,,,,,1,2,3
1747674243.2478194,,,,,1,2,3
1747674243.7517748,,,,,1,2,3
1747674244.7707999,,,,,1,2,3
1747674245.2777646,,,,,1,2,3
1747674246.2846751,,,,,1,2,3
1747674247.3080046,0.204,36,21,93.34,,,
1747674247.7967424,,,,,1,2,3
1747674248.3066626,,,,,1,2,3
1747674249.3150396,,,,,1,2,3
1747674250.818834,,,,,1,2,3
1747674251.3195527,,,,,1,2,3
1747674252.3370605,0.204,36,21,93.337,,,
1747674252.837861,,,,,1,2,3
1747674253.3401008,,,,,1,2,3
1747674254.3652272,0.203,35,21,93.341,,,
1747674255.3529067,,,,,1,2,3
1747674256.3679352,,,,,1,2,3
1747674257.3800466,,,,,1,2,3
1747674257.8869154,,,,,1,2,3
1747674258.4139514,0.201,35,21,93.34,,,
1747674258.9061913,0.201,35,21,93.34,,,
1747674259.4089653,0.205,35,21,93.333,,,
1747674260.4129188,,,,,1,2,3
1747674260.9158359,,,,,1,2,3
1747674261.4229448,,,,,1,2,3
1747674262.423949,,,,,1,2,3
1747674262.9270027,,,,,1,2,3
1747674263.4309704,,,,,1,2,3
1747674263.9390237,,,,,1,2,3
1747674264.9507062,,,,,1,2,3
1747674265.456023,,,,,1,2,3
1747674266.4700196,0.207,35,21,93.336,,,
1747674266.9691389,,,,,1,2,3
1747674268.483051,0.207,35,21,93.334,,,
1747674269.492086,0.207,35,21,93.334,,,
1747674269.9898844,,,,,1,2,3
1747674270.4910684,,,,,1,2,3
1747674271.5040958,0.204,35,21,93.341,,,
1747674272.006111,,,,,1,2,3
1747674272.5091095,,,,,1,2,3
1747674273.520978,,,,,1,2,3
1747674274.025941,,,,,1,2,3
1747674274.5351405,,,,,1,2,3
1747674275.0429752,,,,,1,3,3
1747674275.5452263,,,,,1,3,3
1747674276.5571933,,,,,1,3,3
1747674277.059129,0.201,35,21,93.334,,,
1747674278.09812,0.205,35,21,93.331,,,
1747674278.5791063,,,,,1,3,3
1747674279.0871623,,,,,1,3,3
1747674280.10216,,,,,1,3,3
1747674280.605906,,,,,1,3,4
1747674281.1162066,,,,,1,3,4
1747674282.6372874,,,,,1,3,4
1747674283.1459627,,,,,1,3,4
1747674283.652044,,,,,1,2,4
1747674284.1570237,,,,,1,2,4
1747674284.671235,0.203,35,21,93.348,,,
1747674286.182425,,,,,1,3,3
1747674286.6922152,,,,,1,3,3
1747674287.7043688,,,,,1,3,3
1747674288.205332,,,,,1,3,3
1747674289.2083564,,,,,1,2,3
1747674290.2164323,,,,,1,2,3
1747674291.735346,,,,,1,2,3
1747674292.2411458,,,,,1,2,3
1747674293.2554488,0.204,35,21,93.341,,,
1747674293.7583342,,,,,1,2,3
1747674294.2593322,,,,,1,2,3
1747674295.265376,,,,,1,2,3
1747674295.7743495,0.206,35,21,93.339,,,
1747674296.2784846,,,,,1,2,3
1747674296.791364,0.205,35,21,93.339,,,
1747674297.2884333,,,,,1,2,3
1747674297.7925332,0.205,35,21,93.339,,,
1747674299.3085597,,,,,1,2,3
1747674300.8294113,,,,,1,2,3
1747674301.3294334,,,,,1,2,3
1747674301.8444946,0.203,35,21,93.348,,,
1747674302.8507264,,,,,1,2,3
1747674303.8775048,0.203,35,21,93.348,,,
1747674304.400958,0.205,35,21,93.34,,,
1747674305.8817186,,,,,1,2,3
1747674306.3834116,,,,,1,2,3
1747674306.8867495,,,,,1,2,3
1747674308.3985794,,,,,1,2,4
1747674308.9126642,0.204,35,21,93.34,,,
1747674309.4116154,0.204,35,21,93.34,,,
1747674310.4195647,,,,,1,2,4
1747674312.434816,,,,,1,2,3
1747674314.9629092,,,,,1,2,3
1747674315.4708538,,,,,1,2,3
1747674315.9715672,,,,,1,2,3
1747674316.4917154,0.199,35,21,93.343,,,
1747674316.9907002,,,,,1,2,3
1747674317.4946656,,,,,1,2,3
1747674318.0048692,0.203,35,21,93.335,,,
1747674318.5106494,0.203,35,21,93.335,,,
1747674319.0156565,,,,,1,2,3
1747674320.0187392,,,,,1,2,3
1747674321.53299,,,,,1,2,3
1747674322.042555,,,,,1,2,3
1747674323.0607038,,,,,1,2,3
1747674323.5608037,,,,,1,2,3
1747674325.0776093,,,,,1,2,3
1747674325.5850906,,,,,1,2,3
1747674326.5870702,,,,,1,2,3
1747674327.5937142,,,,,1,2,3
1747674328.1008997,0.202,35,21,93.342,,,
1747674330.119845,,,,,1,2,3
1747674331.642722,,,,,1,2,3
1747674332.1439683,,,,,1,2,3
1747674332.6468496,,,,,1,2,3
1747674333.1517756,,,,,1,2,3
1747674334.1608202,,,,,1,2,3
1747674334.6658714,0.207,36,21,93.336,,,
1747674335.1667562,,,,,1,2,3
1747674335.7251437,0.205,36,21,93.335,,,
1747674336.6809273,,,,,1,2,3
1747674337.1851013,,,,,1,2,3
1747674337.703062,0.202,36,21,93.338,,,
1747674338.1997101,,,,,1,2,3
1747674338.7061865,,,,,1,2,3
1747674339.7180786,0.202,36,21,93.338,,,
1747674340.2167323,,,,,1,2,3
1747674340.7266371,,,,,1,2,3
1747674341.2328794,,,,,1,2,3
1747674342.7521164,,,,,1,2,3
1747674343.2528396,,,,,1,2,3
1747674343.7518868,,,,,1,2,3
1747674344.2620277,,,,,1,2,3
1747674344.7730794,0.203,36,21,93.34,,,
1747674345.2768824,,,,,1,2,3
1747674346.2808478,,,,,1,2,3
1747674347.2919142,,,,,1,2,3
1747674347.796236,0.204,36,21,93.339,,,
1747674348.2980962,,,,,1,2,3
1747674348.801043,0.204,36,21,93.339,,,
1747674349.3001032,,,,,1,2,3
1747674350.307051,,,,,1,2,3
1747674351.31795,,,,,1,2,3
1747674352.8312607,,,,,1,2,3
1747674353.8481572,0.208,36,21,93.34,,,
1747674355.3541498,,,,,1,2,3
1747674355.8560624,,,,,1,2,3
1747674356.8608835,,,,,1,2,3
1747674357.3670573,,,,,1,2,3
1747674357.8700454,,,,,1,2,3
1747674358.883228,,,,,1,2,3
1747674360.4042623,0.205,36,21,93.34,,,
1747674360.893236,,,,,1,2,3
1747674361.396203,,,,,1,2,3
1747674361.9002852,0.204,36,21,93.341,,,
1747674362.9033039,,,,,1,2,3
1747674363.9242465,0.205,36,21,93.338,,,
1747674365.9287877,,,,,1,2,3
1747674366.4291174,,,,,1,2,3
1747674366.9354372,,,,,1,2,3
1747674367.4363265,,,,,1,2,3
1747674367.943267,,,,,1,2,3
1747674368.4460456,,,,,1,2,3
1747674369.4581442,,,,,1,2,3
1747674369.9603055,,,,,1,2,3
1747674370.5354295,0.208,36,21,93.338,,,
1747674370.9782555,,,,,1,2,3
1747674371.977134,,,,,1,2,3
1747674372.48309,,,,,1,2,3
1747674373.4981835,,,,,1,2,3
1747674374.5124834,,,,,1,2,3
1747674375.0223548,,,,,1,2,3
1747674375.526474,0.209,36,21,93.34,,,
1747674376.029391,,,,,1,2,3
1747674376.5342755,,,,,1,2,3
1747674377.0343342,,,,,1,2,3
1747674378.0525744,0.207,36,21,93.343,,,
1747674378.549335,0.207,36,21,93.343,,,
1747674379.561185,,,,,1,2,3
1747674381.0781627,,,,,1,2,3
1747674381.579319,,,,,1,2,3
1747674383.5974724,,,,,1,2,3
1747674384.1004457,,,,,1,2,3
1747674384.607302,,,,,1,2,3
1747674385.1104233,,,,,1,2,3
1747674385.6183805,,,,,1,2,3
1747674386.1214516,,,,,1,2,3
1747674386.624406,,,,,1,2,3
1747674387.1234457,,,,,1,2,3
1747674387.6263552,,,,,1,2,3
1747674388.6426568,,,,,1,2,3
1747674389.1505601,,,,,1,2,3
1747674389.6575096,,,,,1,2,3
1747674390.1655138,,,,,1,2,3
1747674390.6654685,,,,,1,2,3
1747674391.2023973,0.211,36,21,93.345,,,
1747674391.6775336,0.211,36,21,93.345,,,
1747674392.1833808,0.211,36,21,93.345,,,
1747674393.1864653,,,,,1,2,3
1747674393.6924455,,,,,1,2,3
1747674394.70132,,,,,1,2,3
1747674395.206503,,,,,1,2,3
1747674395.731571,0.213,36,21,93.338,,,
1747674396.7233863,,,,,1,2,3
1747674397.7296457,,,,,1,2,3
1747674398.741586,,,,,1,2,3
1747674400.7656357,,,,,1,2,3
1747674401.2645798,,,,,1,2,3
1747674401.7685308,,,,,1,2,3
1747674402.7979224,0.213,36,21,93.336,,,
1747674403.2826855,,,,,1,2,3
1747674403.7856095,,,,,1,2,4
1747674404.2924871,,,,,1,2,4
1747674404.80389,,,,,1,2,4
1747674406.3207028,,,,,1,2,3
1747674406.822735,,,,,1,2,3
1747674407.3267262,,,,,1,2,3
1747674407.8307645,,,,,1,2,3
1747674408.8367238,,,,,1,3,3
1747674409.8628554,0.211,36,21,93.341,,,
1747674410.351822,,,,,1,3,3
1747674411.3627381,,,,,1,3,4
1747674411.8717895,,,,,1,3,4
1747674412.3735473,,,,,1,3,4
1747674413.8928108,,,,,1,2,3
1747674414.3927484,,,,,1,2,3
1747674414.8987849,0.21,36,21,93.341,,,
1747674415.9007723,,,,,1,2,3
1747674416.4107087,,,,,1,2,4
1747674416.91581,,,,,1,2,4
1747674417.4178178,,,,,1,2,4
1747674418.4309149,,,,,1,2,4
1747674419.4377837,,,,,1,2,3
1747674419.9418879,,,,,1,2,3
1747674420.4460373,,,,,1,2,3
1747674420.9499857,,,,,1,2,3
1747674421.959887,,,,,1,2,3
1747674422.964701,,,,,1,2,3
1747674423.4668405,0.216,36,21,93.329,,,
1747674423.9668248,,,,,1,2,3
1747674424.47288,,,,,1,2,3
1747674424.9820645,,,,,1,2,3
1747674425.4870942,,,,,1,2,3
1747674425.9960592,,,,,1,2,3
1747674426.5026927,,,,,1,2,3
1747674427.521913,,,,,1,2,3
1747674428.0219228,,,,,1,2,3
1747674428.5689175,0.215,36,21,93.335,,,
1747674429.0260358,,,,,1,2,3
1747674429.5309494,,,,,1,2,3
1747674430.0348802,,,,,1,2,3
1747674430.536031,,,,,1,2,3
1747674431.0449417,,,,,1,2,3
1747674431.5561295,,,,,1,2,3
1747674432.063921,,,,,1,2,3
1747674432.567913,,,,,1,2,3
1747674433.073926,,,,,1,2,3
1747674433.5749133,0.22,36,21,93.336,,,
1747674434.5850453,,,,,1,2,3
1747674435.0940418,,,,,1,2,3
1747674435.6079547,0.215,36,21,93.335,,,
1747674436.1060042,,,,,1,2,3
1747674436.6530173,0.215,36,21,93.335,,,
1747674437.1139545,,,,,1,2,3
1747674437.6189797,,,,,1,2,3
1747674438.63714,,,,,1,2,3
1747674439.1440167,,,,,1,2,3
1747674440.150808,,,,,1,2,3
1747674442.1710193,0.217,37,21,93.334,,,
1747674442.67606,,,,,1,1,3
1747674443.69105,,,,,1,2,3
1747674444.699939,,,,,1,2,3
1747674445.714076,0.219,37,21,93.338,,,
1747674446.2131045,,,,,1,2,3
1747674447.2200818,,,,,1,2,3
1747674447.7209396,,,,,1,2,3
1747674448.7231596,,,,,1,2,3
1747674449.735144,,,,,1,2,3
1747674450.2432084,,,,,1,2,3
1747674451.2512054,,,,,1,2,3
1747674451.7594538,,,,,1,2,3
1747674452.259189,,,,,1,2,3
1747674452.76713,,,,,1,2,3
1747674453.2722318,,,,,1,2,3
1747674453.7732086,,,,,1,2,3
1747674454.2732382,,,,,1,2,3
1747674454.78212,,,,,1,2,3
1747674455.7872918,,,,,1,2,3
1747674456.292201,,,,,1,2,3
1747674456.794194,,,,,1,2,3
1747674457.2963064,,,,,1,2,3
1747674457.8032067,0.222,37,21,93.341,,,
1747674458.3012016,,,,,1,2,3
1747674458.8112075,,,,,1,2,3
1747674459.32426,0.219,37,21,93.34,,,
1747674459.8223307,,,,,1,2,3
1747674460.3262248,,,,,1,2,3
1747674460.8342452,0.219,37,21,93.34,,,
1747674461.3323553,,,,,1,2,3
1747674461.8422937,,,,,1,2,3
1747674462.3522816,,,,,1,2,3
1747674462.8532407,,,,,1,2,3
1747674463.3623214,,,,,1,2,3
1747674464.373243,,,,,1,2,4
1747674465.3872814,,,,,1,2,4
1747674467.912347,,,,,1,3,3
1747674468.4122665,,,,,1,3,3
1747674468.9223008,,,,,1,3,3
1747674470.444512,,,,,1,2,3
1747674470.9453046,,,,,1,2,3
1747674471.4704492,0.222,36,21,93.339,,,
1747674471.951501,,,,,1,2,3
1747674472.456288,,,,,1,2,3
1747674473.474374,0.22,36,21,93.34,,,
1747674473.982395,,,,,1,2,3
1747674475.525408,0.221,36,21,93.337,,,
1747674476.014488,,,,,1,2,4
1747674476.5233555,,,,,1,2,4
1747674477.0274742,,,,,1,2,4
1747674477.5475025,0.22,36,21,93.338,,,
1747674479.0504456,,,,,1,2,3
1747674480.0674496,,,,,1,2,3
1747674482.6005125,,,,,1,3,3
1747674483.0995002,,,,,1,3,3
1747674483.6005676,,,,,1,3,3
1747674484.1084945,,,,,1,3,3
1747674484.6154933,,,,,1,3,3
1747674485.1175184,,,,,1,2,3
1747674486.1205175,,,,,1,2,3
1747674486.6293995,,,,,1,2,3
1747674487.1376677,,,,,1,2,3
1747674488.1477375,0.221,36,21,93.343,,,
1747674488.654502,,,,,1,2,4
1747674489.1626747,,,,,1,2,4
1747674489.6665564,,,,,1,2,4
1747674490.1746764,0.221,36,21,93.343,,,
1747674491.1835897,,,,,1,2,4
1747674491.6854508,,,,,1,2,4
1747674492.1927915,0.222,36,21,93.335,,,
1747674493.2016568,0.222,36,21,93.335,,,
1747674494.207663,0.224,36,21,93.341,,,
1747674494.7036855,,,,,1,2,4
1747674495.7206204,,,,,1,2,4
1747674496.2265291,,,,,1,2,4
1747674496.7346435,,,,,1,2,4
1747674497.2346253,,,,,1,2,4
1747674498.2435625,,,,,1,2,4
1747674498.7535205,,,,,1,2,3
1747674499.7715666,,,,,1,2,3
1747674500.2756631,,,,,1,2,3
1747674500.781541,,,,,1,2,3
1747674501.7949567,,,,,1,2,3
1747674502.3028567,,,,,1,2,3
1747674502.8096766,,,,,1,2,3
1747674503.3147418,,,,,1,2,3
1747674503.830778,0.22,36,21,93.34,,,
1747674504.3227227,,,,,1,2,3
1747674505.3365965,,,,,1,2,3
1747674505.8397121,,,,,1,2,3
1747674506.3458776,,,,,1,2,3
1747674506.8467577,,,,,1,2,3
1747674507.3486764,,,,,1,2,3
1747674507.853797,,,,,1,2,3
1747674508.3600304,,,,,1,2,3
1747674509.8679721,,,,,1,2,3
1747674510.3680394,,,,,1,2,3
1747674510.873835,,,,,1,2,3
1747674512.3888571,,,,,1,2,3
1747674513.395002,,,,,1,2,3
1747674514.4118612,,,,,1,2,3
1747674514.9197834,,,,,1,2,3
1747674515.4288483,,,,,1,2,3
1747674517.4470139,,,,,1,2,3
1747674517.949817,,,,,1,2,3
1747674518.4560084,,,,,1,2,3
1747674518.9651277,,,,,1,2,3
1747674520.4816396,0.222,36,21,93.346,,,
1747674520.9811091,,,,,1,2,3
1747674521.4848638,,,,,1,2,3
1747674521.9879074,,,,,1,2,3
1747674522.499161,,,,,1,2,3
1747674523.0077722,,,,,1,2,3
1747674523.5141094,,,,,1,2,3
1747674524.5229127,,,,,1,2,3
1747674525.0379214,0.22,36,21,93.346,,,
1747674526.0391028,,,,,1,2,3
1747674526.5469239,,,,,1,2,3
1747674527.0507426,,,,,1,2,3
1747674527.5509446,,,,,1,2,3
1747674528.5659626,,,,,1,2,3
1747674529.0740519,,,,,1,2,3
1747674529.582795,,,,,1,2,3
1747674530.086977,,,,,1,2,3
1747674531.1028945,,,,,1,2,3
1747674531.601821,,,,,1,2,3
1747674532.1098828,,,,,1,2,3
1747674533.1209888,,,,,1,2,3
1747674533.6250172,,,,,1,2,3
1747674535.1409616,0.22,35,21,93.337,,,
1747674536.661989,,,,,1,2,3
1747674537.6721227,,,,,1,2,3
1747674538.1800745,,,,,1,2,3
1747674538.681011,,,,,1,2,3
1747674539.190086,,,,,1,2,3
1747674539.6959321,,,,,1,2,3
1747674541.212072,,,,,1,2,3
1747674541.7161257,,,,,1,2,3
1747674542.225084,,,,,1,2,3
1747674542.730105,,,,,1,2,3
1747674544.7460654,,,,,1,2,3
1747674545.2492425,,,,,1,2,3
1747674545.754101,,,,,1,2,3
1747674547.7801108,,,,,1,2,3
1747674548.2872515,,,,,1,2,3
1747674548.7942936,,,,,1,2,3
1747674549.29826,,,,,1,2,3
1747674549.8082829,,,,,1,2,3
1747674550.3231573,0.219,36,21,93.34,,,
1747674550.8251398,,,,,1,2,3
1747674552.3421419,0.22,36,21,93.342,,,
1747674552.8391333,,,,,1,2,3
1747674553.3429246,,,,,1,2,3
1747674553.86221,0.223,36,21,93.348,,,
1747674554.8492332,,,,,1,2,3
1747674555.3640883,0.223,36,21,93.348,,,
1747674555.8614311,,,,,1,2,3
1747674557.3782456,,,,,1,2,3
1747674557.8862665,,,,,1,2,3
1747674558.8983076,,,,,1,2,3
1747674559.4013216,,,,,1,2,3
1747674559.9173572,0.23,36,21,93.34,,,
1747674561.41939,,,,,1,2,3
1747674562.4283679,,,,,1,2,3
1747674562.938271,,,,,1,2,3
1747674563.4462736,,,,,1,2,3
1747674563.947209,,,,,1,2,3
1747674564.4522033,,,,,1,2,3
1747674564.9564247,0.226,37,21,93.338,,,
1747674565.9633949,,,,,1,2,3
1747674566.4722772,,,,,1,2,3
1747674566.973387,,,,,1,2,3
1747674567.9813921,,,,,1,2,3
1747674568.9993858,0.227,36,21,93.34,,,
1747674569.9974358,,,,,1,2,3
1747674571.0084374,,,,,1,2,3
1747674571.5162473,,,,,1,2,3
1747674572.0234656,,,,,1,2,3
1747674572.5334318,0.226,37,21,93.337,,,
1747674573.0635126,0.226,37,21,93.337,,,
1747674573.545561,,,,,1,2,3
1747674574.0534651,,,,,1,2,3
1747674574.5604496,,,,,1,2,3
1747674575.579692,,,,,1,2,3
1747674577.097541,,,,,1,2,3
1747674577.6026068,,,,,1,2,3
1747674578.6175296,,,,,1,2,3
1747674579.117521,,,,,1,2,3
1747674579.6194093,,,,,1,2,3
1747674580.1425278,0.229,36,21,93.333,,,
1747674580.6396508,,,,,1,2,3
1747674581.1536386,0.23,36,21,93.333,,,
1747674581.649656,,,,,1,2,3
1747674582.1595023,,,,,1,2,3
1747674583.1635215,,,,,1,2,3
1747674584.1725383,,,,,1,2,3
1747674584.6815894,,,,,1,2,3
1747674585.6884634,,,,,1,2,3
1747674586.1945684,,,,,1,2,3
1747674586.7046726,,,,,1,2,3
1747674587.2276409,0.226,36,21,93.339,,,
1747674587.7074902,,,,,1,2,3
1747674588.716884,,,,,1,2,3
1747674589.2244782,,,,,1,2,3
1747674590.2288606,,,,,1,2,3
1747674591.2363422,,,,,1,2,3
1747674591.7426898,,,,,1,2,3
1747674593.2555504,,,,,1,2,3
1747674593.7586288,,,,,1,2,3
1747674594.25953,,,,,1,2,3
1747674595.2896538,0.225,36,21,93.339,,,
1747674595.7746906,0.225,36,21,93.339,,,
1747674596.2939978,0.225,36,21,93.335,,,
1747674596.7838328,,,,,1,2,4
1747674597.2857006,,,,,1,2,4
1747674597.7907195,,,,,1,2,4
1747674599.332891,0.23,36,21,93.342,,,
1747674599.8106227,,,,,1,2,4
1747674600.816752,,,,,1,2,4
1747674601.3199387,,,,,1,2,4
1747674601.8388417,0.228,36,21,93.339,,,
1747674602.337727,0.228,36,21,93.339,,,
1747674603.849779,0.228,36,21,93.339,,,
1747674604.3456697,,,,,1,2,4
1747674604.84779,,,,,1,2,4
1747674605.8557582,,,,,1,2,4
1747674606.3566916,,,,,1,2,4
1747674607.8659415,,,,,1,2,3
1747674608.8758545,,,,,1,2,3
1747674609.384979,,,,,1,2,3
1747674609.886713,,,,,1,3,4
1747674610.3948164,0.225,37,21,93.333,,,
1747674611.3998766,,,,,1,3,4
1747674611.903894,,,,,1,3,4
1747674612.4068778,,,,,1,3,3
1747674612.925921,0.227,36,21,93.333,,,
1747674613.4199026,0.227,36,21,93.333,,,
1747674613.9259026,,,,,1,3,3
1747674614.4304318,,,,,1,3,3
1747674614.9389007,0.23,36,21,93.334,,,
1747674615.4388735,,,,,1,2,4
1747674617.9589105,,,,,1,2,4
1747674618.4679365,,,,,1,2,4
1747674618.9749608,0.228,36,21,93.337,,,
1747674619.476732,,,,,1,2,4
1747674622.0100942,,,,,1,2,3
1747674622.5149543,,,,,1,3,4
1747674623.0292141,0.228,36,21,93.337,,,
1747674623.5249557,0.228,36,21,93.337,,,
1747674624.0360615,,,,,1,3,4
1747674625.0459137,,,,,1,3,4
1747674625.556107,,,,,1,3,4
1747674627.0689745,,,,,1,3,4
